tweet,polaritas,sentimen
"['beli', 'lontong', 'kari', 'rebuan', 'beli', 'grab', 'harga', 'ribu', 'worth', 'kuahnya', 'beneran', 'kari', 'kentel', 'teu', 'cawrang', 'toppingnya', 'suwiran', 'ayam', 'telur', 'rebus', 'emping', 'pangsit', 'kerupuk', 'pink', 'busui', 'bahagia']",13,Positif
"['harga', 'telur', 'ayam', 'pasaran', 'turun', 'peternak', 'babak', 'belur', 'turun', 'jalan', 'aksi', 'jakarta']",1,Positif
"['harga', 'telur', 'pasar', 'rbrb', 'normal', 'harganya', 'rbrb', 'tukang', 'kueh', 'belanja', 'telur', 'jujur', 'bahagia', 'hrg', 'telur', 'smurah', 'mikir', 'jual', 'kue', 'ttp', 'harga', 'segitu', 'untung', 'peternak', 'telur']",21,Positif
"['bandung', 'oktober', 'kiriman', 'harga', 'telur', 'blitar', 'diterima', 'kota', 'bandung', 'harga', 'rp', 'sekian', 'terimakasih']",12,Positif
"['harga', 'daging', 'ayam', 'telur', 'anjlok', 'akibat', 'daya', 'beli', 'letoi', 'petani', 'demo', 'manamana']",-5,Negatif
"['makan', 'harga', 'telur', 'super', 'murah', 'urusan', 'stabilitas', 'harga', 'sulit', 'indonesia']",15,Positif
"['peternak', 'demo', 'harga', 'telur', 'anjlok', 'anggia', 'erma', 'rini', 'pemerintah', 'evaluasi', 'tata', 'kebijakan', 'peternakan', 'wwwmaduraexposecom']",0,Positif
"['ye', 'perorang', 'kaya', 'harga', 'indomie', 'telor', 'es', 'kakak', 'perempuan']",5,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['dilema', 'harga', 'nasi', 'lemak', 'telur']",0,Positif
"['harga', 'telur', 'ayam', 'sekilo', 'nawar']",1,Positif
"['harga', 'nasi', 'bungkus', 'filem', 'sudirman', 'berlakon', 'rm', 'lauk', 'ikan', 'sayur', 'telur', 'murah', 'yall', 'ringgit']",9,Positif
"['ratusan', 'peternak', 'ayam', 'itik', 'badan', 'eksekutif', 'mahasiswa', 'bem', 'universitas', 'menggelar', 'aksi', 'damai', 'lokasi', 'menuntut', 'kenaikan', 'harga', 'telur', 'anjloknya', 'harga', 'telur', 'tingkat', 'peternak']",0,Positif
"['harga', 'telur', 'murah', 'perusahaan', 'integrator', 'pelihara', 'ayam', 'petelur', 'jutaan', 'akibatnya', 'over', 'suplai', 'peternak', 'rakyat', 'menanggung', 'akibatny', 'over', 'suplai', 'harga', 'telur', 'murah']",21,Positif
"['kpikiran', 'harga', 'telorlagi', 'murah', 'banget', 'seneng', 'telor', 'murah', 'seminggu', 'ngabisin', 'kg', 'telor', 'peternak', 'telor', 'kondisi']",15,Positif
"['ketepakan', 'murah', 'telor', 'malang', 'harga', 'segitu']",-2,Negatif
"['harga', 'telur', 'ayam', 'turun', 'garagara', 'kelebihan', 'pasokan', 'menanggapi', 'pemerintah', 'menyerap', 'telur', 'disalurkan', 'bantuan', 'sosial', 'bansos']",1,Positif
"['protes', 'harga', 'telur', 'anjlok', 'ratusan', 'peternak', 'jawa', 'jawa', 'timur', 'berunjuk', 'gedung', 'dpr', 'jakarta', 'murahnya', 'harga', 'telur', 'ayam', 'rp', 'kilogram', 'mengancam', 'usaha', 'cen']",-6,Negatif
"['ratusan', 'peternak', 'anggota', 'koperasi', 'masyarakat', 'mengadu', 'dpr', 'ri', 'kerugian', 'derita', 'akibat', 'turunnya', 'harga', 'telur', 'nnn']",-11,Negatif
"['tinggal', 'pakan', 'ternak', 'subsidikan', 'peternak', 'peternak', 'rugi', 'harga', 'telur', 'murah', 'pemerintah', 'kemauan', 'mengatur', 'harga', 'pakan', 'ternak', 'murah']",15,Positif
"['pprn', 'anjloknya', 'harga', 'telur', 'imbas', 'oversupply']",-5,Negatif
"['hoo', 'jawa', 'sumatra', 'berat', 'kesempatan', 'sulawesi', 'kalimantan', 'maluku', 'papua', 'peternak', 'telur', 'harga', 'untung']",8,Positif
"['survey', 'lingkungan', 'adik', 'bem', 'harga', 'telur', 'daging', 'ayam', 'kondisi', 'stabil', 'smart']",5,Positif
"['dengar', 'langkah', 'taktis', 'strategis', 'kementerian', 'pertanian', 'harga', 'telor', 'opung', 'lbp', 'urus']",9,Positif
"['tv', 'kmrin', 'harga', 'telor', 'anjlok', 'perusahaan', 'ayam', 'petelor']",0,Positif
"['jalan', 'keluarnya', 'naikin', 'harga', 'telur', 'ayam', 'level', 'kg', 'konsumen', 'kurangin', 'supply', 'sulit', 'invest', 'kandang', 'mahal', 'naikin', 'demand', 'butuh', 'bisulan', 'makan', 'telor', 'butir', 'sehari']",-11,Negatif
"['atasi', 'harga', 'charoen', 'pokphand', 'cpin', 'beli', 'telur', 'peternak']",1,Positif
"['atasi', 'harga', 'charoen', 'pokphand', 'cpin', 'beli', 'telur', 'peternak']",1,Positif
"['kebijakan', 'stabilisasi', 'harga', 'ayam', 'telur', 'maksimal']",7,Positif
"['merhatiin', 'harga', 'telur', 'tante', 'jualnya', 'minyak', 'goreng', 'minyak']",5,Positif
"['pemerintah', 'kaji', 'kebijakan', 'stabilitas', 'harga', 'telur']",12,Positif
"['kesan', 'inflasi', 'harga', 'nasi', 'lemak', 'telur', 'rm', 'rm', 'rm', 'inflasi', 'mencuri', 'kekayaan', 'senyap', 'simpan', 'duit', 'bank', 'sahaja', 'laburkan', 'simpanan', 'melawan', 'inflasi', 'inflasi', 'utama', 'melabur']",-7,Negatif
"['harga', 'telur', 'rendah', 'petanipeternak', 'skala', 'meninggalkan', 'usahanya', 'barulah', 'harga', 'telur', 'melangit', 'korporasi', 'bermain']",0,Positif
"['peternak', 'demo', 'dpr', 'naikkan', 'harga', 'telur', 'viral']",1,Positif
"['bbrp', 'tukang', 'nasi', 'goreng', 'asalku', 'daerah', 'mjk', 'tetanggaku', 'harga', 'separuh', 'bawa', 'nasi', 'telur']",4,Positif
"['beli', 'minyak', 'perhatikan', 'harga', 'beda', 'telur', 'harga', 'ribuan', 'banget']",7,Positif
"['harga', 'telur', 'dipermainkan', 'tengkulak']",0,Positif
"['harga', 'telur', 'turun', 'minyak']",4,Positif
"['ribu', 'beli', 'telur', 'ayam', 'hemat', 'download', 'aplikasi', 'playstore', 'appstore', 'tambahkan', 'kode', 'patriot', 'hegarceea', 'beli', 'hematnya', 'kebutuhan', 'telur', 'ayam', 'keluarga', 'harga', 'ribu', 'penuhi', 'kebutuhan', 'protein']",17,Positif
"['kaget', 'harga', 'pas', 'harga', 'telur', 'awalawal', 'anjlok', 'bu', 'pas', 'beli', 'nanyain', 'kasir', 'beneran', 'cuman', 'ribu', 'saking', 'murah', 'banget', 'harga', 'ribuan']",23,Positif
"['jlkeluarnya', 'menetapkan', 'harga', 'dasar', 'minimum', 'telur', 'tk', 'peternak', 'merugi']",-7,Negatif
"['kepala', 'dinakikan', 'blora', 'gundala', 'wejasena', 'turunnya', 'harga', 'telur', 'ranah', 'pemerintah', 'pusat', 'mengat']",5,Positif
"['situasi', 'waspadai', 'harga', 'telur', 'rendah']",1,Positif
"['cah', 'harga', 'telur', 'aplikasi', 'web', 'infonya']",-4,Negatif
"['harga', 'telur', 'kandang', 'magetan', 'persebelas', 'oktober', 'limabelas', 'tigaratus']",3,Positif
"['peternak', 'mahasiswa', 'demo', 'kendalikan', 'harga', 'telur', 'anjlok']",-4,Negatif
"['harga', 'telur', 'murah', 'kendalikan', 'produk', 'bahan', 'pakan', 'ayam', 'rantaian']",1,Positif
"['pantauan', 'pusat', 'kajian', 'pertanian', 'pangan', 'advokasi', 'pataka', 'harga', 'telur', 'mencapai', 'rp', 'kilogram', 'biang', 'keroknya']",8,Positif
"['pataka', 'pemerintah', 'kaji', 'kebijakan', 'stabilisasi', 'harga', 'ayamtelur']",5,Positif
"['pantauan', 'pusat', 'kajian', 'pertanian', 'pangan', 'advokasi', 'pataka', 'harga', 'telur', 'mencapai', 'rp', 'kilogram', 'biang', 'keroknya']",8,Positif
"['youtuber', 'mudahan', 'beli', 'telor', 'selagi', 'harga', 'telor', 'murah', 'makan', 'telor']",8,Positif
"['harga', 'telur', 'anjlok', 'peternak', 'gelar', 'unjuk', 'jakarta']",-2,Negatif
"['guis', 'open', 'order', 'ekado', 'isian', 'telur', 'puyuh', 'dibalut', 'daging', 'ayam', 'isian', 'mozarella', 'harga', 'kpack', 'pcs', 'dom', 'malang', 'ongkos', 'kirim', 'via', 'orens', 'dm']",-3,Negatif
"['dilema', 'harga', 'telur', 'ayam', 'murah', 'wamentan', 'satukesatuan']",1,Positif
"['peternak', 'mandiri', 'tergabung', 'pprn', 'menggelar', 'demonstrasi', 'kementan', 'menuntut', 'kenaikan', 'harga', 'telurpakan']",-8,Negatif
"['turun', 'harga', 'telur', 'daging', 'keberhasilan', 'pemerintah', 'memakmurkan', 'rakyat']",7,Positif
"['gelar', 'aksi', 'damai', 'peternak', 'telur', 'harga', 'rp', 'perkilogram']",7,Positif
"['ribuan', 'peternak', 'ayam', 'jawa', 'timur', 'datangi', 'jakarta', 'gelar', 'aksi', 'tuntut', 'harga', 'telur', 'peran', 'pemerintah']",-4,Negatif
"['gedung', 'dpr', 'digeruduk', 'ribuan', 'peternak', 'ayam', 'tuntut', 'harga', 'telor', 'anjlok', 'harga', 'pakan', 'menyiksa']",-8,Negatif
"['laaah', 'harga', 'telor', 'turun', 'demo', 'konsumen', 'harga', 'demo']",1,Positif
"['pantauan', 'pusat', 'kajian', 'pertanian', 'pangan', 'advokasi', 'pataka', 'harga', 'telur', 'mencapai', 'rp', 'kilogram', 'kg', 'harga', 'harga', 'acuan', 'telur', 'permendag', 'rp', 'kg']",13,Positif
"['harga', 'telur', 'merosot', 'ratusan', 'peternak', 'ayam', 'demo', 'gedung', 'dpr', 'ri', 'saksikan', 'selengkapnya']",-5,Negatif
"['beli', 'telur', 'smlm', 'geleng', 'kepala', 'tgok', 'harga', 'telur', 'xde', 'harga']",5,Positif
"['foto', 'tuntut', 'kenaikan', 'harga', 'telur', 'peternak', 'ayam', 'demo', 'gedung', 'dpr']",-1,Negatif
"['harga', 'telor', 'ayam', 'unggas', 'menutup', 'biaya', 'operasional', 'peternak', 'menangis']",-9,Negatif
"['peternak', 'kemendag', 'menaikkan', 'harga', 'telur', 'sesuai', 'harga', 'acuan', 'permendag']",6,Positif
"['harga', 'ayam', 'telur', 'anjlok', 'peternak', 'unggas', 'demo', 'jakarta', 'via']",-6,Negatif
"['kayaknya', 'supermarket', 'harga', 'telur', 'segitu']",-3,Negatif
"['ratusan', 'peternak', 'unjuk', 'menuntut', 'pemerintah', 'mengatasi', 'penurunan', 'harga', 'telur', 'pendemo', 'menyuarakan', 'kejatuhan', 'harga', 'telur', 'akibat', 'seimbangnya', 'pasokan', 'peternak', 'merugi', 'juli']",-18,Negatif
"['mahasiswa', 'dukung', 'aksi', 'peternak', 'stabilkan', 'harga', 'telur', 'monas', 'jakarta', 'senin']",12,Positif
"['panci', 'telur', 'elektrik', 'rebus', 'telur', 'harga', 'rprp', 'link']",3,Positif
"['harga', 'telur', 'anjlok', 'peternak', 'mahasiswa', 'gelar', 'aksi', 'damai']",3,Positif
"['harga', 'telur', 'anjlok', 'peternak', 'unggas', 'mandiri', 'berencana', 'aksi', 'damai', 'jakarta']",0,Positif
"['pas', 'harga', 'indomie', 'gamau', 'nyemilin', 'lebih', 'baik', 'beli', 'telor', 'terima', 'kasih']",12,Positif
"['harga', 'ayam', 'telur', 'anjlok', 'peternak', 'unggas', 'demo', 'jakarta']",-6,Negatif
"['tien', 'buka', 'lumpia', 'khas', 'tien', 'pakai', 'kulit', 'premium', 'isinya', 'ayam', 'udang', 'ebi', 'bengkoang', 'telur', 'dikirim', 'kamis', 'okt', 'harga', 'ongkos', 'kirim', 'isi', 'menu', 'catering', 'tien', 'pengiriman', 'pakai', 'kurir', 'instant', 'kpambon', 'pulomas']",13,Positif
"['harga', 'telur', 'anjlok', 'peternak', 'unggas', 'mandiri', 'berencana', 'aksi', 'damai', 'jakarta']",0,Positif
"['aksi', 'protes', 'peternak', 'rakyat', 'broiler', 'lepas', 'anjloknya', 'harga', 'livebird', 'ayam', 'hidup', 'telur', 'konsumsi', 'ayam', 'layer']",-6,Negatif
"['peternak', 'ayam', 'daerah', 'sederet', 'aksi', 'jakarta', 'peternak', 'protes', 'harga', 'telur', 'ayam', 'turun', 'merugi']",-6,Negatif
"['ratusan', 'peternak', 'demonstrasi', 'gedung', 'parlemen', 'mprdprdpd', 'senayan', 'jakarta', 'lantaran', 'anjloknya', 'harga', 'telur', 'tingkat', 'peternak', 'mencapai', 'rp', 'rpkg', 'harga', 'pokok', 'produksi', 'hpp', 'berkisar', 'rpkg']",-5,Negatif
"['ratusan', 'peternak', 'membagikan', 'telur', 'ayam', 'pengguna', 'jalan', 'gedung', 'dpr', 'jakarta', 'senin', 'siang', 'aksi', 'bentuk', 'protes', 'merosotnya', 'harga', 'telur', 'sebanding', 'harga', 'pakan', 'ayam']",6,Positif
"['new', 'post', 'harga', 'telur', 'rp', 'ribu', 'kilo', 'ratusan', 'peternak', 'turun', 'jalan', 'has', 'been', 'published', 'baca', 'pesan']",9,Positif
"['aliansi', 'bem', 'kerakyatan', 'menggelar', 'demonstrasi', 'memprotes', 'harga', 'telur', 'daging', 'dianggap', 'merugikan', 'peternak']",-5,Negatif
"['konsumen', 'seneng', 'harga', 'telor', 'ayam', 'rebu', 'sekilo', 'peternak', 'menangis', 'darah', 'ayo', 'pemerintah', 'operasi', 'pasarnya']",8,Positif
"['aliansi', 'bem', 'kerakyatan', 'menggelar', 'demonstrasi', 'memprotes', 'harga', 'telur', 'daging', 'dianggap', 'merugikan', 'peternak']",-5,Negatif
"['tertekan', 'harga', 'telur', 'anjlok', 'peternak', 'daerah', 'jakarta', 'demo', 'perusahaan', 'unggas']",0,Positif
"['peternak', 'unggas', 'demo', 'harga', 'ayam', 'telur', 'anjlok']",-6,Negatif
"['aksi', 'anjloknya', 'harga', 'telur', 'tingkat', 'peternak']",2,Positif
"['harga', 'telur', 'anjlok', 'peternak', 'mahasiswa', 'gelar', 'aksidamai']",1,Positif
"['harga', 'telur', 'anjlok', 'peternak', 'mahasiswa', 'gelar', 'aksidamai']",1,Positif
"['harga', 'telur', 'anjlok', 'peternak', 'mahasiswa', 'gelar', 'aksi', 'damai', 'jakarta', 'ratusan', 'peternak', 'ayam', 'itik', 'badan', 'eksekutif', 'mahasiswa', 'bem', 'universitas']",-2,Negatif
"['manajemen', 'charoen', 'pokphand', 'indonesia', 'agus', 'membeli', 'telur', 'rp', 'harga', 'pasar', 'minggu']",5,Positif
"['foto', 'aksi', 'peternak', 'dpr', 'rem', 'penurunan', 'harga', 'telur']",-2,Negatif
"['gabungan', 'elemen', 'mahasiswa', 'bem', 'jakarta', 'menggelar', 'aksi', 'darurat', 'perunggasan', 'nasional', 'turun', 'jalan', 'menuntut', 'kestabilan', 'harga', 'ayam', 'telur', 'peternak', 'rakyat', 'mandiri']",0,Positif
"['ratusan', 'peternak', 'ayam', 'itik', 'badan', 'eksekutif', 'mahasiswa', 'bem', 'universitas', 'menggelar', 'aksi', 'damai', 'lokasi', 'menuntut', 'kenaikan', 'harga', 'telur', 'anjloknya', 'harga', 'telur', 'tingkat', 'peternak']",0,Positif
"['memprihatinkan', 'harga', 'telur', 'kian', 'tipis', 'pedagang', 'makinmiris']",4,Positif
"['harga', 'ayam', 'hidup', 'telur', 'diharapkan', 'sesuai', 'acuan', 'pemerintah', 'rp', 'ribu', 'kg']",3,Positif
"['pengusaha', 'industri', 'ayam', 'telur', 'ayam', 'bersetuju', 'kerjasama', 'harga', 'ayam', 'telur', 'pasaran', 'negara', 'ditentukan', 'munasabah', 'semangat', 'keluarga', 'malaysia', 'kesejahteraan', 'rakyat']",13,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'ayam', 'harga', 'telur', 'benda', 'risau', 'kementerian', 'fokus', 'video', 'animasi', 'upin', 'ipin', 'kos', 'kementerian', 'tanggung', 'duit', 'rakyat']",5,Positif
"['citra', 'indah', 'city', 'bingung', 'makan', 'beli', 'Cuma', 'miscall', 'telur', 'asin', 'harga', 'rebu', 'beuuh', 'mantap']",11,Positif
"['harga', 'telur', 'anjlok', 'peternak', 'pemerintah', 'beli', 'telur', 'ton']",-1,Negatif
"['harga', 'telur', 'anjlok', 'peternak', 'pemerintah', 'beli', 'telur', 'ton', 'perhari']",-1,Negatif
"['harga', 'beras', 'seliter', 'minyak', 'telor', 'bbm', 'pertamax']",3,Positif
"['kasian', 'pemerintah', 'harga', 'telur', 'masyarakat', 'teriak', 'harga', 'telur', 'turun', 'peternak', 'teriakterus', 'maunya']",-1,Negatif
"['harga', 'telur', 'murah']",6,Positif
"['ku', 'menangis', 'harga', 'telur', 'kian', 'tipis', 'pedagang', 'miris']",-7,Negatif
"['semoga', 'harga', 'jual', 'telor', 'masyarakat']",5,Positif
"['miris', 'denger', 'kabar', 'blitar', 'harga', 'telur', 'ayam', 'peternak', 'rpkg', 'harga', 'segitu', 'menutupi', 'biaya', 'produksi', 'gila']",-5,Negatif
"['harga', 'telur', 'anjlok', 'peternak', 'mahasiswa', 'gelar', 'aksidamai']",1,Positif
"['biaya', 'pakan', 'meroket', 'harga', 'telur', 'anjlok']",-3,Negatif
"['ratusan', 'peternak', 'ayam', 'itik', 'bem', 'universitas', 'gelar', 'aksi', 'damai', 'lokasi', 'menuntut', 'kenaikan', 'harga', 'telur', 'anjloknya', 'harga', 'telur', 'tingkat', 'peternak']",3,Positif
"['stok', 'melimpah', 'harga', 'telur', 'anjlok', 'cilacap', 'terendah', 'rp', 'kg']",-7,Negatif
"['hemat', 'pemerintah', 'ambil', 'langkah', 'menampung', 'telor', 'pabrikan', 'pakan', 'komersil', 'farm', 'harga', 'terendahpasar', 'mengurangi', 'suply', 'dibawah', 'alasannya', 'pemerintah', 'bertindak']",-6,Negatif
"['daerah', 'jawa', 'jogja', 'harga', 'makanan', 'murah', 'teman', 'wilayah', 'beli', 'nasi', 'goreng', 'telor', 'bayar', 'ribu']",17,Positif
"['harga', 'ayam', 'telur', 'hancur', 'banget', 'sekrang', 'harga', 'pakan', 'gilaaa', 'mahalnya', 'capek']",9,Positif
"['berdasarkan', 'pantauan', 'harga', 'pasar', 'rakyat', 'kota', 'bandung', 'harga', 'ratarata', 'kebutuhan', 'pokok', 'senin', 'oktober', 'komoditas', 'mengalami', 'kenaikan', 'harga', 'minyak', 'goreng', 'kemasancurah', 'telur', 'ayam', 'broiler', 'cabe', 'merah', 'keriting']",17,Positif
"['amltf', 'monggo', 'diorder', 'cemilan', 'ringannya', 'bang', 'diorder', 'dibagikan', 'anak', 'skitar', 'rumah', 'panti', 'harga', 'ribuan', 'stik', 'balado', 'telor', 'gabusny', 'domisili', 'jakarta']",12,Positif
"['belanja', 'ayam', 'telur', 'tanihub', 'harga', 'hemat', 'dipesan', 'praktis', 'aman', 'jadikan', 'senin', 'hemat', 'promo', 'terbaik', 'tanihub', 'sk', 'berlaku', 'region', 'jabodetabek']",26,Positif
"['ribu', 'beli', 'telur', 'ayam', 'hemat', 'senin', 'beli', 'hematnya', 'kebutuhan', 'telur', 'ayam', 'keluarga', 'harga', 'ribu', 'penuhi', 'kebutuhan', 'protein', 'hemat', 'sk', 'berlaku', 'region', 'jabodetabek']",25,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'jual', 'telur', 'anjlok', 'harga', 'pakan', 'meroket', 'peternak', 'ayam', 'klaten', 'menjerit']",-2,Negatif
"['asli', 'buka', 'usaha', 'bahan', 'komoditinya', 'telor', 'seneng', 'harga', 'telor', 'turun', 'berita', 'miriss', 'kasian', 'peternak']",5,Positif
"['harga', 'telor', 'anjlok', 'banget']",0,Positif
"['standar', 'enaknya', 'kerak', 'telor', 'istiqlal', 'cobain', 'lumayan', 'keringnya', 'pas', 'nasinya', 'keras', 'serundengnya', 'ebi', 'asin', 'harga', 'porsinya', 'alias', 'dikit']",4,Positif
"['tolonglah', 'makam', 'proklamator', 'blitar', 'ppkm', 'level', 'mengurus', 'formula', 'zona', 'merah', 'mendingan', 'mengurus', 'peternak', 'ayam', 'butuh', 'bantuan', 'menstabilkan', 'harga', 'telor']",6,Positif
"['harga', 'pelet', 'lele', 'meroket', 'peternak', 'nglipar', 'manfaatkan', 'cangkang', 'telur']",5,Positif
"['sad', 'food', 'beli', 'telor', 'gulung', 'shopeefood', 'segede', 'gni', 'harganya', 'lumayan', 'tusuk', 'untung', 'pakw', 'promo', 'harga', 'normal', 'ngedumel', 'guis']",10,Positif
"['kuwi', 'harga', 'telor', 'jal']",3,Positif
"['id', 'harapkan', 'teman', 'peternak', 'ayam', 'menjerit', 'partai', 'urunan', 'beli', 'telur', 'peternak', 'harga', 'sesuai', 'keekonomian', 'peternak']",4,Positif
"['surabaya', 'oktober', 'kiriman', 'harga', 'telur', 'blitar', 'diterima', 'kota', 'surabaya', 'harga', 'rp', 'sekian', 'terimakasih']",14,Positif
"['bandung', 'oktober', 'kiriman', 'harga', 'telur', 'blitar', 'diterima', 'kota', 'bandung', 'harga', 'rp', 'sekian', 'terimakasih']",12,Positif
"['bandung', 'oktober', 'kiriman', 'harga', 'telur', 'blitar', 'diterima', 'kota', 'bandung', 'harga', 'rp', 'sekian', 'terimakasih']",12,Positif
"['purwakarta', 'oktober', 'kiriman', 'harga', 'telur', 'blitar', 'diterima', 'kota', 'purwakarta', 'harga', 'rp', 'sekian', 'terimakasih']",14,Positif
"['guis', 'open', 'order', 'ekado', 'isian', 'telur', 'puyuh', 'dibalut', 'daging', 'ayam', 'isian', 'mozarella', 'harga', 'kpack', 'pcs', 'dom', 'malang', 'ongkos', 'kirim', 'via', 'orens', 'dm']",-3,Negatif
"['nasib', 'peternak', 'ayam', 'klaten', 'gulung', 'tikar', 'harga', 'telur', 'anjlok', 'beli', 'pakan']",0,Positif
"['harga', 'kadonya', 'buset', 'dibeliim', 'kinderjoy', 'mandi', 'telur', 'sekabupaten', 'ngado', 'bingkai', 'foto', 'mundur']",6,Positif
"['babi', 'nasi', 'lemak', 'harga', 'rm', 'nasi', 'sikit', 'ayam', 'jari', 'telur', 'dadar', 'separuh', 'kad', 'kredit', 'je', 'susah', 'nak', 'meniaga', 'elok']",-14,Negatif
"['harga', 'telur']",3,Positif
"['harga', 'telur', 'anjlok', 'harga', 'pakan']",2,Positif
"['kios', 'telur', 'langganan', 'buka', 'bulanan', 'pemiliknya', 'suami', 'istri', 'paruh', 'baya', 'merintis', 'grosiran', 'sembilan', 'bahan', 'pokok', 'penuh', 'optimisme', 'seberangnya', 'minimarket', 'soft', 'opening', 'sembilan', 'bahan', 'pokok', 'harga', 'bawahnya', 'trenyuh']",0,Positif
"['bumbu', 'rendang', 'pakai', 'rendang', 'daging', 'ayam', 'telor', 'paru', 'dan', 'lain-lain', 'dikonsumsi', 'isi', 'pertoples', 'gede', 'rasa', 'harga', 'rp', 'toples', 'proses', 'pembuatan', 'kering', 'tahan', 'dihangatkan', 'suhu', 'ruang', 'bahan', 'pengawet', 'order', 'dm']",4,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['kabupaten', 'kediri', 'kota', 'kediri', 'kabupaten', 'blitar', 'kota', 'blitar', 'saudara', 'laki-laki', 'sis', 'membeli', 'telur', 'ayam', 'peternak', 'disumbangkan', 'panti', 'asuhan', 'masyarakat', 'membutuhkan', 'dijual', 'harga', 'diskon', 'pedagang', 'masyarakat', 'mantap', 'id']",6,Positif
"['minggu', 'prouduk', 'segar', 'tanihub', 'harga', 'telur', 'kerang', 'daging', 'giling', 'aneka', 'produk', 'segar', 'dapatkan', 'hemat', 'aplikasi', 'tanihub', 'ketinggalan', 'promonya', 'sk', 'berlaku', 'region', 'jabodetabek']",14,Positif
"['ijin', 'aspirasi', 'peternak', 'harga', 'telur', 'harga', 'pakan', 'mahal', 'ditengah', 'pandemi', 'peternak', 'bangkrut', 'kepedulian', 'ditengah', 'ekonomi', 'sulit']",3,Positif
"['harga', 'telur', 'murah', 'ibuk', 'masak', 'endooggg', 'teeroosss', 'sampek', 'bisulen']",8,Positif
"['sebentar', 'lahiran', 'baca', 'ngerasa', 'aneh', 'gaboleh', 'wajar', 'tanyain', 'nengok', 'harga', 'sayur', 'telor']",8,Positif
"['sakit', 'telor', 'dengar', 'harga', 'hoodie', 'nike', 'rm', 'hahahahaha', 'aduhhh', 'gila', 'gila']",6,Positif
"['harga', 'pupuk', 'terjangkau', 'panen', 'harganya', 'anjlog', 'harga', 'pakan', 'melambung', 'harga', 'telur', 'terjun', 'bebas']",11,Positif
"['egg', 'super', 'indo', 'bsd', 'plaza', 'harga', 'telur', 'kilo']",3,Positif
"['fuhh', 'seram', 'harga', 'telur', 'harga', 'makan']",3,Positif
"['harga', 'telur', 'tiarap', 'peternak', 'megapmegap']",3,Positif
"['mesti', 'harga', 'telur', 'turun', 'sebagai', 'berikut', 'telur', 'turun', 'paeas', 'lutut']",-6,Negatif
"['harga', 'telur', 'turun']",4,Positif
"['harga', 'telur', 'ayam', 'turun', 'annuar', 'muso', 'selepas', 'letih', 'berzumba']",4,Positif
