tweet,polaritas,sentimen
"['ratus', 'ternak', 'ayam', 'itik', 'badan', 'eksekutif', 'mahasiswa', 'bem', 'universitas', 'gelar', 'aksi', 'damai', 'lokasi', 'tuntut', 'naik', 'harga', 'telur', 'anjlok', 'harga', 'telur', 'tingkat', 'ternak']",0,Positif
"['harga', 'telur', 'murah', 'usaha', 'integrator', 'pelihara', 'ayam', 'telur', 'juta', 'akibat', 'over', 'suplai', 'ternak', 'rakyat', 'tanggung', 'akibatny', 'over', 'suplai', 'harga', 'telur', 'murah']",19,Positif
"['kpikiran', 'harga', 'telorlagi', 'murah', 'banget', 'neng', 'telor', 'murah', 'minggu', 'ngabisin', 'kg', 'telor', 'ternak', 'telor', 'kondisi']",15,Positif
"['harga', 'telur', 'ayam', 'turun', 'garagara', 'lebih', 'pasok', 'tanggap', 'perintah', 'serap', 'telur', 'salur', 'bantu', 'sosial', 'bansos']",11,Positif
"['protes', 'harga', 'telur', 'anjlok', 'ratus', 'ternak', 'jawa', 'jawa', 'timur', 'unjuk', 'gedung', 'dpr', 'jakarta', 'murah', 'harga', 'telur', 'ayam', 'rp', 'kilogram', 'ancam', 'usaha', 'cen']",-6,Negatif
"['ratus', 'ternak', 'anggota', 'koperasi', 'masyarakat', 'adu', 'dpr', 'ri', 'rugi', 'derita', 'akibat', 'turun', 'harga', 'telur', 'nnn']",-11,Negatif
"['tinggal', 'pakan', 'ternak', 'subsidi', 'ternak', 'ternak', 'rugi', 'harga', 'telur', 'murah', 'perintah', 'mau', 'atur', 'harga', 'pakan', 'ternak', 'murah']",15,Positif
"['pprn', 'anjlok', 'harga', 'telur', 'imbas', 'oversupply']",-5,Negatif
"['hoo', 'jawa', 'sumatra', 'berat', 'sempat', 'sulawesi', 'kalimantan', 'malu', 'papua', 'ternak', 'telur', 'harga', 'untung']",8,Positif
"['survey', 'lingkung', 'adik', 'bem', 'harga', 'telur', 'daging', 'ayam', 'kondisi', 'stabil', 'smart']",2,Positif
"['dengar', 'langkah', 'taktis', 'strategis', 'menteri', 'tani', 'harga', 'telor', 'opung', 'lbp', 'urus']",9,Positif
"['tv', 'kmrin', 'harga', 'telor', 'anjlok', 'usaha', 'ayam', 'telor']",-2,Negatif
"['jalan', 'keluar', 'naikin', 'harga', 'telur', 'ayam', 'level', 'kg', 'konsumen', 'rangin', 'supply', 'sulit', 'invest', 'kandang', 'mahal', 'naikin', 'demand', 'butuh', 'bisul', 'makan', 'telor', 'butir', 'hari']",-11,Negatif
"['atas', 'harga', 'charoen', 'pokphand', 'cpin', 'beli', 'telur', 'ternak']",1,Positif
"['atas', 'harga', 'charoen', 'pokphand', 'cpin', 'beli', 'telur', 'ternak']",1,Positif
"['bijak', 'stabilisasi', 'harga', 'ayam', 'telur', 'maksimal']",7,Positif
"['merhatiin', 'harga', 'telur', 'tante', 'jual', 'minyak', 'goreng', 'minyak']",5,Positif
"['perintah', 'kaji', 'bijak', 'stabilitas', 'harga', 'telur']",12,Positif
"['kesan', 'inflasi', 'harga', 'nasi', 'lemak', 'telur', 'rm', 'rm', 'rm', 'inflasi', 'curi', 'kaya', 'senyap', 'simpan', 'duit', 'bank', 'sahaja', 'labur', 'simpan', 'lawan', 'inflasi', 'inflasi', 'utama', 'labur']",-9,Negatif
"['harga', 'telur', 'rendah', 'petanipeternak', 'skala', 'tinggal', 'usaha', 'baru', 'harga', 'telur', 'langit', 'korporasi', 'main']",5,Positif
"['ternak', 'demo', 'dpr', 'naik', 'harga', 'telur', 'viral']",1,Positif
"['beli', 'minyak', 'perhati', 'harga', 'beda', 'telur', 'harga', 'ribu', 'banget']",7,Positif
"['harga', 'telur', 'main', 'tengkulak']",0,Positif
"['harga', 'telur', 'turun', 'minyak']",4,Positif
"['ribu', 'beli', 'telur', 'ayam', 'hemat', 'download', 'aplikasi', 'playstore', 'appstore', 'tambah', 'kode', 'patriot', 'hegarceea', 'beli', 'hemat', 'butuh', 'telur', 'ayam', 'keluarga', 'harga', 'ribu', 'penuh', 'butuh', 'protein']",-1,Negatif
"['kaget', 'harga', 'pas', 'harga', 'telur', 'awalawal', 'anjlok', 'bu', 'pas', 'beli', 'nanyain', 'kasir', 'beneran', 'cuman', 'ribu', 'saking', 'murah', 'banget', 'harga', 'ribu']",23,Positif
"['jlkeluarnya', 'tetap', 'harga', 'dasar', 'minimum', 'telur', 'tk', 'ternak', 'rugi']",1,Positif
"['kepala', 'dinakikan', 'blora', 'gundala', 'wejasena', 'turun', 'harga', 'telur', 'ranah', 'perintah', 'pusat', 'mengat']",5,Positif
"['situasi', 'waspada', 'harga', 'telur', 'rendah']",1,Positif
"['cah', 'harga', 'telur', 'aplikasi', 'web', 'info']",-4,Negatif
"['harga', 'telur', 'kandang', 'magetan', 'sebelas', 'oktober', 'limabelas', 'tigaratus']",3,Positif
"['ternak', 'mahasiswa', 'demo', 'kendali', 'harga', 'telur', 'anjlok']",-4,Negatif
"['harga', 'telur', 'murah', 'kendali', 'produk', 'bahan', 'pakan', 'ayam', 'rantai']",1,Positif
"['pantau', 'pusat', 'kaji', 'tani', 'pangan', 'advokasi', 'pataka', 'harga', 'telur', 'capai', 'rp', 'kilogram', 'biang', 'kerok']",10,Positif
"['pataka', 'perintah', 'kaji', 'bijak', 'stabilisasi', 'harga', 'ayamtelur']",5,Positif
"['pantau', 'pusat', 'kaji', 'tani', 'pangan', 'advokasi', 'pataka', 'harga', 'telur', 'capai', 'rp', 'kilogram', 'biang', 'kerok']",10,Positif
"['harga', 'telur', 'anjlok', 'ternak', 'gelar', 'unjuk', 'jakarta']",-2,Negatif
"['guis', 'open', 'order', 'ekado', 'isi', 'telur', 'puyuh', 'balut', 'daging', 'ayam', 'isi', 'mozarella', 'harga', 'kpack', 'pcs', 'dom', 'malang', 'ongkos', 'kirim', 'via', 'orens', 'dm']",-3,Negatif
"['dilema', 'harga', 'telur', 'ayam', 'murah', 'wamentan', 'satukesatuan']",1,Positif
"['ternak', 'mandiri', 'gabung', 'pprn', 'gelar', 'demonstrasi', 'tan', 'tuntut', 'naik', 'harga', 'telurpakan']",-8,Negatif
"['turun', 'harga', 'telur', 'daging', 'hasil', 'perintah', 'makmur', 'rakyat']",7,Positif
"['gelar', 'aksi', 'damai', 'ternak', 'telur', 'harga', 'rp', 'kilogram']",7,Positif
"['ribu', 'ternak', 'ayam', 'jawa', 'timur', 'datang', 'jakarta', 'gelar', 'aksi', 'tuntut', 'harga', 'telur', 'peran', 'perintah']",-4,Negatif
"['gedung', 'dpr', 'digeruduk', 'ribu', 'ternak', 'ayam', 'tuntut', 'harga', 'telor', 'anjlok', 'harga', 'pakan', 'siksa']",-8,Negatif
"['pantau', 'pusat', 'kaji', 'tani', 'pangan', 'advokasi', 'pataka', 'harga', 'telur', 'capai', 'rp', 'kilogram', 'kg', 'harga', 'harga', 'acu', 'telur', 'permendag', 'rp', 'kg']",15,Positif
"['harga', 'telur', 'merosot', 'ratus', 'ternak', 'ayam', 'demo', 'gedung', 'dpr', 'ri', 'saksi', 'lengkap']",-4,Negatif
"['beli', 'telur', 'smlm', 'geleng', 'kepala', 'tgok', 'harga', 'telur', 'xde', 'harga']",5,Positif
"['foto', 'tuntut', 'naik', 'harga', 'telur', 'ternak', 'ayam', 'demo', 'gedung', 'dpr']",-1,Negatif
"['harga', 'telor', 'ayam', 'unggas', 'tutup', 'biaya', 'operasional', 'ternak', 'menang']",1,Positif
"['ternak', 'kemendag', 'naik', 'harga', 'telur', 'sesuai', 'harga', 'acu', 'permendag']",6,Positif
"['harga', 'ayam', 'telur', 'anjlok', 'ternak', 'unggas', 'demo', 'jakarta', 'via']",-6,Negatif
"['kayak', 'supermarket', 'harga', 'telur', 'segitu']",-3,Negatif
"['ratus', 'ternak', 'unjuk', 'tuntut', 'perintah', 'atas', 'turun', 'harga', 'telur', 'demo', 'suara', 'jatuh', 'harga', 'telur', 'akibat', 'imbang', 'pasok', 'ternak', 'rugi', 'juli']",-7,Negatif
"['mahasiswa', 'dukung', 'aksi', 'ternak', 'stabil', 'harga', 'telur', 'monas', 'jakarta', 'senin']",12,Positif
"['panci', 'telur', 'elektrik', 'rebus', 'telur', 'harga', 'rprp', 'link']",3,Positif
"['harga', 'telur', 'anjlok', 'ternak', 'mahasiswa', 'gelar', 'aksi', 'damai']",3,Positif
"['harga', 'telur', 'anjlok', 'ternak', 'unggas', 'mandiri', 'rencana', 'aksi', 'damai', 'jakarta']",0,Positif
"['pas', 'harga', 'indomie', 'gamau', 'nyemilin', 'lebih', 'baik', 'beli', 'telor', 'terima', 'kasih']",12,Positif
"['harga', 'ayam', 'telur', 'anjlok', 'ternak', 'unggas', 'demo', 'jakarta']",-6,Negatif
"['tien', 'buka', 'lumpia', 'khas', 'tien', 'pakai', 'kulit', 'premium', 'isi', 'ayam', 'udang', 'ebi', 'bengkoang', 'telur', 'kirim', 'kamis', 'okt', 'harga', 'ongkos', 'kirim', 'isi', 'menu', 'catering', 'tien', 'kirim', 'pakai', 'kurir', 'instant', 'kpambon', 'pulomas']",20,Positif
"['harga', 'telur', 'anjlok', 'ternak', 'unggas', 'mandiri', 'rencana', 'aksi', 'damai', 'jakarta']",0,Positif
"['aksi', 'protes', 'ternak', 'rakyat', 'broiler', 'lepas', 'anjlok', 'harga', 'livebird', 'ayam', 'hidup', 'telur', 'konsumsi', 'ayam', 'layer']",-6,Negatif
"['ternak', 'ayam', 'daerah', 'deret', 'aksi', 'jakarta', 'ternak', 'protes', 'harga', 'telur', 'ayam', 'turun', 'rugi']",-6,Negatif
"['ratus', 'ternak', 'demonstrasi', 'gedung', 'parlemen', 'mprdprdpd', 'senayan', 'jakarta', 'lantar', 'anjlok', 'harga', 'telur', 'tingkat', 'ternak', 'capai', 'rp', 'rpkg', 'harga', 'pokok', 'produksi', 'hpp', 'kisar', 'rpkg']",4,Positif
"['ratus', 'ternak', 'bagi', 'telur', 'ayam', 'guna', 'jalan', 'gedung', 'dpr', 'jakarta', 'senin', 'siang', 'aksi', 'bentuk', 'protes', 'merosot', 'harga', 'telur', 'banding', 'harga', 'pakan', 'ayam']",6,Positif
"['new', 'post', 'harga', 'telur', 'rp', 'ribu', 'kilo', 'ratus', 'ternak', 'turun', 'jalan', 'has', 'been', 'published', 'baca', 'pesan']",9,Positif
"['aliansi', 'bem', 'rakyat', 'gelar', 'demonstrasi', 'protes', 'harga', 'telur', 'daging', 'anggap', 'rugi', 'ternak']",-7,Negatif
"['konsumen', 'neng', 'harga', 'telor', 'ayam', 'rebu', 'kilo', 'ternak', 'menang', 'darah', 'ayo', 'perintah', 'operasi', 'pasar']",17,Positif
"['aliansi', 'bem', 'rakyat', 'gelar', 'demonstrasi', 'protes', 'harga', 'telur', 'daging', 'anggap', 'rugi', 'ternak']",-7,Negatif
"['tekan', 'harga', 'telur', 'anjlok', 'ternak', 'daerah', 'jakarta', 'demo', 'usaha', 'unggas']",-2,Negatif
"['ternak', 'unggas', 'demo', 'harga', 'ayam', 'telur', 'anjlok']",-6,Negatif
"['aksi', 'anjlok', 'harga', 'telur', 'tingkat', 'ternak']",2,Positif
"['harga', 'telur', 'anjlok', 'ternak', 'mahasiswa', 'gelar', 'aksidamai']",1,Positif
"['harga', 'telur', 'anjlok', 'ternak', 'mahasiswa', 'gelar', 'aksidamai']",1,Positif
"['harga', 'telur', 'anjlok', 'ternak', 'mahasiswa', 'gelar', 'aksi', 'damai', 'jakarta', 'ratus', 'ternak', 'ayam', 'itik', 'badan', 'eksekutif', 'mahasiswa', 'bem', 'universitas']",-2,Negatif
"['manajemen', 'charoen', 'pokphand', 'indonesia', 'agus', 'beli', 'telur', 'rp', 'harga', 'pasar', 'minggu']",5,Positif
"['foto', 'aksi', 'ternak', 'dpr', 'rem', 'turun', 'harga', 'telur']",4,Positif
"['gabung', 'elemen', 'mahasiswa', 'bem', 'jakarta', 'gelar', 'aksi', 'darurat', 'unggas', 'nasional', 'turun', 'jalan', 'tuntut', 'stabil', 'harga', 'ayam', 'telur', 'ternak', 'rakyat', 'mandiri']",-1,Negatif
"['ratus', 'ternak', 'ayam', 'itik', 'badan', 'eksekutif', 'mahasiswa', 'bem', 'universitas', 'gelar', 'aksi', 'damai', 'lokasi', 'tuntut', 'naik', 'harga', 'telur', 'anjlok', 'harga', 'telur', 'tingkat', 'ternak']",0,Positif
"['prihatin', 'harga', 'telur', 'kian', 'tipis', 'dagang', 'makinmiris']",4,Positif
"['harga', 'ayam', 'hidup', 'telur', 'harap', 'sesuai', 'acu', 'perintah', 'rp', 'ribu', 'kg']",3,Positif
"['usaha', 'industri', 'ayam', 'telur', 'ayam', 'tuju', 'kerjasama', 'harga', 'ayam', 'telur', 'pasar', 'negara', 'tentu', 'munasabah', 'semangat', 'keluarga', 'malaysia', 'sejahtera', 'rakyat']",9,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'ayam', 'harga', 'telur', 'benda', 'risau', 'menteri', 'fokus', 'video', 'animasi', 'upin', 'ipin', 'kos', 'menteri', 'tanggung', 'duit', 'rakyat']",5,Positif
"['citra', 'indah', 'city', 'bingung', 'makan', 'beli', 'cuma', 'miscall', 'telur', 'asin', 'harga', 'rebu', 'beuuh', 'mantap']",11,Positif
"['harga', 'telur', 'anjlok', 'ternak', 'perintah', 'beli', 'telur', 'ton']",-1,Negatif
"['harga', 'telur', 'anjlok', 'ternak', 'perintah', 'beli', 'telur', 'ton', 'hari']",-1,Negatif
"['harga', 'beras', 'liter', 'minyak', 'telor', 'bbm', 'pertamax']",3,Positif
"['kasi', 'perintah', 'harga', 'telur', 'masyarakat', 'teriak', 'harga', 'telur', 'turun', 'ternak', 'teriakterus', 'mau']",5,Positif
"['harga', 'telur', 'murah']",6,Positif
"['ku', 'menang', 'harga', 'telur', 'kian', 'tipis', 'dagang', 'miris']",2,Positif
"['moga', 'harga', 'jual', 'telor', 'masyarakat']",5,Positif
"['miris', 'denger', 'kabar', 'blitar', 'harga', 'telur', 'ayam', 'ternak', 'rpkg', 'harga', 'segitu', 'tutup', 'biaya', 'produksi', 'gila']",-5,Negatif
"['harga', 'telur', 'anjlok', 'ternak', 'mahasiswa', 'gelar', 'aksidamai']",1,Positif
"['biaya', 'pakan', 'roket', 'harga', 'telur', 'anjlok']",-3,Negatif
"['ratus', 'ternak', 'ayam', 'itik', 'bem', 'universitas', 'gelar', 'aksi', 'damai', 'lokasi', 'tuntut', 'naik', 'harga', 'telur', 'anjlok', 'harga', 'telur', 'tingkat', 'ternak']",3,Positif
"['stok', 'limpah', 'harga', 'telur', 'anjlok', 'cilacap', 'rendah', 'rp', 'kg']",-8,Negatif
"['hemat', 'perintah', 'ambil', 'langkah', 'tampung', 'telor', 'pabrikan', 'pakan', 'komersil', 'farm', 'harga', 'terendahpasar', 'kurang', 'suply', 'bawah', 'alas', 'perintah', 'tindak']",-3,Negatif
"['daerah', 'jawa', 'jogja', 'harga', 'makan', 'murah', 'teman', 'wilayah', 'beli', 'nasi', 'goreng', 'telor', 'bayar', 'ribu']",15,Positif
"['harga', 'ayam', 'telur', 'hancur', 'banget', 'sekrang', 'harga', 'pakan', 'gilaaa', 'mahal', 'capek']",9,Positif
"['dasar', 'pantau', 'harga', 'pasar', 'rakyat', 'kota', 'bandung', 'harga', 'ratarata', 'butuh', 'pokok', 'senin', 'oktober', 'komoditas', 'alami', 'naik', 'harga', 'minyak', 'goreng', 'kemasancurah', 'telur', 'ayam', 'broiler', 'cabe', 'merah', 'keriting']",6,Positif
"['amltf', 'monggo', 'order', 'cemilan', 'ringan', 'bang', 'order', 'bagi', 'anak', 'skitar', 'rumah', 'panti', 'harga', 'ribu', 'stik', 'balado', 'telor', 'gabusny', 'domisili', 'jakarta']",12,Positif
"['belanja', 'ayam', 'telur', 'tanihub', 'harga', 'hemat', 'pes', 'praktis', 'aman', 'jadi', 'senin', 'hemat', 'promo', 'baik', 'tanihub', 'sk', 'laku', 'region', 'jabodetabek']",24,Positif
"['ribu', 'beli', 'telur', 'ayam', 'hemat', 'senin', 'beli', 'hemat', 'butuh', 'telur', 'ayam', 'keluarga', 'harga', 'ribu', 'penuh', 'butuh', 'protein', 'hemat', 'sk', 'laku', 'region', 'jabodetabek']",7,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'jual', 'telur', 'anjlok', 'harga', 'pakan', 'roket', 'ternak', 'ayam', 'klaten', 'jerit']",-2,Negatif
"['asli', 'buka', 'usaha', 'bahan', 'komoditinya', 'telor', 'neng', 'harga', 'telor', 'turun', 'berita', 'miriss', 'kasi', 'ternak']",5,Positif
"['harga', 'telor', 'anjlok', 'banget']",0,Positif
"['standar', 'enak', 'kerak', 'telor', 'istiqlal', 'cobain', 'lumayan', 'kering', 'pas', 'nasi', 'keras', 'serundeng', 'ebi', 'asin', 'harga', 'porsi', 'alias', 'dikit']",4,Positif
"['tolong', 'makam', 'proklamator', 'blitar', 'ppkm', 'level', 'urus', 'formula', 'zona', 'merah', 'mending', 'urus', 'ternak', 'ayam', 'butuh', 'bantu', 'stabil', 'harga', 'telor']",11,Positif
"['harga', 'pelet', 'lele', 'roket', 'ternak', 'nglipar', 'manfaat', 'cangkang', 'telur']",5,Positif
"['sad', 'food', 'beli', 'telor', 'gulung', 'shopeefood', 'gede', 'gni', 'harga', 'lumayan', 'tusuk', 'untung', 'pakw', 'promo', 'harga', 'normal', 'ngedumel', 'guis']",10,Positif
"['kuwi', 'harga', 'telor', 'jal']",3,Positif
"['id', 'harap', 'teman', 'ternak', 'ayam', 'jerit', 'partai', 'urun', 'beli', 'telur', 'ternak', 'harga', 'sesuai', 'ekonomi', 'ternak']",4,Positif
"['surabaya', 'oktober', 'kirim', 'harga', 'telur', 'blitar', 'terima', 'kota', 'surabaya', 'harga', 'rp', 'sekian', 'terimakasih']",14,Positif
"['bandung', 'oktober', 'kirim', 'harga', 'telur', 'blitar', 'terima', 'kota', 'bandung', 'harga', 'rp', 'sekian', 'terimakasih']",12,Positif
"['bandung', 'oktober', 'kirim', 'harga', 'telur', 'blitar', 'terima', 'kota', 'bandung', 'harga', 'rp', 'sekian', 'terimakasih']",12,Positif
"['purwakarta', 'oktober', 'kirim', 'harga', 'telur', 'blitar', 'terima', 'kota', 'purwakarta', 'harga', 'rp', 'sekian', 'terimakasih']",14,Positif
"['guis', 'open', 'order', 'ekado', 'isi', 'telur', 'puyuh', 'balut', 'daging', 'ayam', 'isi', 'mozarella', 'harga', 'kpack', 'pcs', 'dom', 'malang', 'ongkos', 'kirim', 'via', 'orens', 'dm']",-3,Negatif
"['nasib', 'ternak', 'ayam', 'klaten', 'gulung', 'tikar', 'harga', 'telur', 'anjlok', 'beli', 'pakan']",0,Positif
"['harga', 'kado', 'buset', 'dibeliim', 'kinderjoy', 'mandi', 'telur', 'kabupaten', 'ngado', 'bingkai', 'foto', 'mundur']",6,Positif
"['babi', 'nasi', 'lemak', 'harga', 'rm', 'nasi', 'sikit', 'ayam', 'jari', 'telur', 'dadar', 'paruh', 'kad', 'kredit', 'je', 'susah', 'nak', 'niaga', 'elok']",-14,Negatif
"['harga', 'telur']",3,Positif
"['harga', 'telur', 'anjlok', 'harga', 'pakan']",2,Positif
"['kios', 'telur', 'langgan', 'buka', 'bulan', 'milik', 'suami', 'istri', 'paruh', 'baya', 'rintis', 'grosir', 'sembilan', 'bahan', 'pokok', 'penuh', 'optimisme', 'seberang', 'minimarket', 'soft', 'opening', 'sembilan', 'bahan', 'pokok', 'harga', 'bawah', 'trenyuh']",-2,Negatif
"['bumbu', 'rendang', 'pakai', 'rendang', 'daging', 'ayam', 'telor', 'paru', 'dan', 'lain', 'konsumsi', 'isi', 'pertoples', 'gede', 'rasa', 'harga', 'rp', 'toples', 'proses', 'buat', 'kering', 'tahan', 'hangat', 'suhu', 'ruang', 'bahan', 'awet', 'order', 'dm']",4,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['kabupaten', 'diri', 'kota', 'diri', 'kabupaten', 'blitar', 'kota', 'blitar', 'saudara', 'laki', 'sis', 'beli', 'telur', 'ayam', 'ternak', 'sumbang', 'panti', 'asuh', 'masyarakat', 'butuh', 'jual', 'harga', 'diskon', 'dagang', 'masyarakat', 'mantap', 'id']",3,Positif
"['minggu', 'prouduk', 'segar', 'tanihub', 'harga', 'telur', 'kerang', 'daging', 'giling', 'aneka', 'produk', 'segar', 'dapat', 'hemat', 'aplikasi', 'tanihub', 'tinggal', 'promonya', 'sk', 'laku', 'region', 'jabodetabek']",18,Positif
"['ijin', 'aspirasi', 'ternak', 'harga', 'telur', 'harga', 'pakan', 'mahal', 'tengah', 'pandemi', 'ternak', 'bangkrut', 'peduli', 'tengah', 'ekonomi', 'sulit']",3,Positif
"['harga', 'telur', 'murah', 'ibuk', 'masak', 'endooggg', 'teeroosss', 'sampek', 'bisulen']",8,Positif
"['sebentar', 'lahir', 'baca', 'ngerasa', 'aneh', 'gaboleh', 'wajar', 'tanyain', 'nengok', 'harga', 'sayur', 'telor']",8,Positif
"['sakit', 'telor', 'dengar', 'harga', 'hoodie', 'nike', 'rm', 'hahahahaha', 'aduhhh', 'gila', 'gila']",6,Positif
"['harga', 'pupuk', 'jangkau', 'panen', 'harga', 'anjlog', 'harga', 'pakan', 'lambung', 'harga', 'telur', 'terjun', 'bebas']",11,Positif
"['egg', 'super', 'indo', 'bsd', 'plaza', 'harga', 'telur', 'kilo']",3,Positif
"['fuhh', 'seram', 'harga', 'telur', 'harga', 'makan']",3,Positif
"['mesti', 'harga', 'telur', 'turun', 'bagai', 'ikut', 'telur', 'turun', 'paeas', 'lutut']",-3,Negatif
"['harga', 'telur', 'turun']",4,Positif
"['harga', 'telur', 'ayam', 'turun', 'annuar', 'muso', 'lepas', 'letih', 'berzumba']",4,Positif
"['sen', 'porsi', 'normal', 'kaget', 'banget', 'beli', 'udang', 'goreng', 'telor', 'asin', 'pas', 'dateng', 'buah', 'udang', 'harga', 'porsi', 'buah', 'udang', 'emang', 'porsi']",32,Positif
"['harga', 'telur', 'kue', 'bolu']",3,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['guis', 'open', 'order', 'ekado', 'isi', 'telur', 'puyuh', 'balut', 'daging', 'ayam', 'isi', 'mozarella', 'harga', 'kpack', 'pcs', 'dom', 'malang', 'ongkos', 'kirim', 'via', 'orens', 'dm']",-3,Negatif
"['cabe', 'telur', 'harga', 'mati']",5,Positif
"['guis', 'banget', 'isi', 'sosis', 'telur', 'dikit', 'saos', 'sambel', 'harga', 'abang', 'jual', 'sayur', 'pakai', 'motor', 'beli', 'tetangga', 'harga', 'standar']",4,Positif
"['indo', 'selamat', 'ulang', 'tahub', 'waves', 'ducks', 'telor', 'mu', 'emas', 'jaya', 'kedap', 'harap', 'banyak', 'nft', 'dngan', 'harga', 'rakyat', 'tani', 'bebek', 'modal', 'minim', 'ternak', 'bebek']",14,Positif
"['diskon', 'produk', 'telur', 'segar', 'kualitas', 'butuh', 'protein', 'tubuh', 'keluarga', 'penuh', 'produk', 'terlur', 'segar', 'sunny', 'farm', 'egg', 'sedia', 'aplikasi', 'tanihub', 'dapat', 'harga', 'spesial', 'sk', 'laku']",20,Positif
"['lupa', 'kasih', 'harga', 'bubur', 'ase', 'telor']",6,Positif
"['fess', 'open', 'order', 'ekado', 'isi', 'telur', 'puyuh', 'balut', 'daging', 'ayam', 'isi', 'mozarella', 'harga', 'kpack', 'pcs', 'dom', 'malang', 'mesan', 'dm']",-5,Negatif
"['open', 'order', 'asam', 'pedas', 'tetel', 'melaka', 'lunch', 'set', 'selasa', 'october', 'asam', 'pedas', 'tetel', 'melaka', 'lunch', 'set', 'lunch', 'set', 'asam', 'pedas', 'tetel', 'nasi', 'putih', 'telur', 'masin', 'ulamulaman', 'sambal', 'belacan', 'harga', 'single', 'set', 'pax', 'rm', 'cod', 'lis']",-8,Negatif
"['harga', 'ayam', 'telur', 'ayam', 'harga', 'beban', 'rakyat', 'dapat', 'stabil', 'rana', 'covid', 'kesan', 'ekonomi', 'sektor', 'benar', 'operasi']",10,Positif
"['semangat', 'keluarga', 'ayam', 'bantu', 'telur', 'stabil', 'harga', 'malaysia']",15,Positif
"['asam', 'pedas', 'manbukit', 'katilbg', 'restoran', 'baik', 'melakaduduk', 'sedapmakanpun', 'sedapikan', 'jenahak', 'parangtenggiriampkembung', 'sedia', 'telur', 'masinharga', 'patut', 'masakan', 'panas', 'adaterlanjur', 'melakasinggah', 'yasedap', 'kata']",3,Positif
"['didu', 'asikkk', 'segera', 'urus', 'esemka', 'bis', 'trans', 'kereta', 'cepat', 'harga', 'telur', 'dan', 'lain']",1,Positif
"['allah', 'tolong', 'geli', 'harga', 'telur', 'nak', 'kait', 'keluarga', 'malaysia', 'cringe']",14,Positif
"['nak', 'kawal', 'harga', 'telur', 'ayam']",2,Positif
"['sumpah', 'neng', 'banget', 'beli', 'serum', 'purivera', 'harga', 'beli', 'pakai', 'tokopoint', 'hasil', 'main', 'panen', 'telur', 'tokopedia', 'ngeluarin', 'uang', 'peser', 'id', 'jumat', 'request', 'serum', 'sea', 'ceramide']",23,Positif
"['harga', 'telur', 'kelat', 'mahal', 'anjlok', 'anjlok', 'harga', 'telur', 'mahal']",0,Positif
"['one', 'thing', 'accept', 'after', 'tahun', 'duduk', 'paka', 'order', 'nasi', 'lemak', 'ayam', 'kat', 'banyak', 'kedai', 'literally', 'nasi', 'lemak', 'ayam', 'without', 'bilis', 'kacang', 'timun', 'telur', 'harga', 'rm']",2,Positif
"['kayak', 'senang', 'harga', 'telur', 'anjlok']",1,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'telur', 'ayam', 'segitu', 'harga', 'pakan', 'ayam', 'menang']",3,Positif
"['naik', 'harga', 'telor', 'pound', 'potensi', 'angkat', 'derajat', 'telor', 'hidang', 'kelompok', 'proletar', 'hidang', 'kelompok', 'borjuis']",9,Positif
"['harga', 'telur', 'semangat', 'hilang', 'patut', 'turun', 'harga', 'telur', 'semangat', 'makan', 'telur', 'penyu', 'kang']",21,Positif
