tweet,sentimen
"['berharap', 'implementasi', 'disahkan', 'menyelesaikan', 'kekerasan', 'seksual', 'indonesia', 'kartini']",Positif
"['hadiah', 'rakyat', 'indonesia', 'kemajuan', 'bangsa', 'hasil', 'komitmen', 'kartini']",Positif
"['pengesahan', 'hadiah', 'perempuan', 'indonesia', 'menjelang', 'kartini', 'kartini']",Positif
"['pengesahan', 'hadiah', 'perempuan', 'indonesia', 'kartini']",Positif
"['berlaku', 'mari', 'dorong', 'pemerintah', 'daerah', 'pimpinan', 'instansi', 'lembaga', 'organisasi', 'dan', 'lain-lain', 'mensosialisasikannya']",Netral
"['anis', 'hidayah', 'bercerita', 'keadilan', 'korban', 'kekerasan', 'seksual']",Netral
"['fuck', 'adrians', 'parents', 'gajelas', 'anjing', 'way', 'im', 'marrying', 'into', 'family', 'patriarchal', 'banget', 'anjing', 'setuju', 'redaksi', 'flag', 'banget', 'pdhl', 'cewek', 'bego', 'aneh']",Negatif
"['krew', 'miss', 'kesimpulan', 'means', 'nothing', 'resolve', 'bikin', 'nambah']",Negatif
"['tujuan', 'pengesahan']",Positif
"['serap', 'masukan', 'kelompok', 'perempuan', 'terkait', 'implementasi']",Negatif
"['sah', 'tunggu', 'perbaikan', 'kuhp', 'melegitimasi', 'paradigma', 'liberal']",Positif
"['pengesahan', 'undang', 'undang', 'bentuk', 'hadiah', 'perempuan', 'indonesia', 'menjelang', 'kartini', 'kartini']",Positif
"['haru', 'lega', 'rasakan', 'beleid', 'disahkan', 'pengesahan', 'hadiah', 'perempuan', 'indonesia', 'jelang', 'peringatan', 'kartini']",Positif
"['efek', 'jera']",Netral
"['perwakilan', 'pejuang', 'berterima', 'kasih', 'merealisasikan', 'komitmennya', 'kartini']",Positif
"['implementasi', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual', 'perlindungan', 'perempuan', 'anak', 'indonesia', 'kartini']",Negatif
"['dinilai', 'berperan', 'pengesahan', 'sobat', 'kartini']",Positif
"['memiliki', 'sensitivitas', 'kepedulian', 'perempuan', 'tergambar', 'menitikkan', 'air', 'mengesahkan', 'kartini']",Positif
"['berkoordinasi', 'pemerintah', 'presiden', 'joko', 'widodo', 'jokowi', 'kartini']",Positif
"['desak', 'implementasi', 'kegelisahan', 'kartini', 'dirasakan']",Negatif
"['keberpihakan', 'isu', 'perempuan', 'tunjukkan', 'membela', 'kepentingan', 'perempuan']",Positif
"['shi', 'makota', 'mlgkota', 'polri', 'momentum', 'penegakan', 'semoga']",Positif
"['menempatkan', 'mendorong', 'perjuangan', 'maksimal']",Positif
"['krew', 'miss', 'persetujuan', 'hubungan', 'seksual', 'bab', 'pasal', 'disitu', 'jls', 'bhw', 'belah', 'setuju', 'mengindahkan', 'pernikahan', 'dasar', 'suka', 'suka', 'sm', 'melegalkn', 'seks', 'bebas']",Negatif
"['makota', 'mlgkota', 'simak', 'polri']",Negatif
"['hasil', 'komitmen', 'indonesia', 'kekerasan', 'seksual', 'kartini']",Positif
"['seiring', 'berlakunya', 'pemangku', 'kepentingan', 'masukan', 'konstruktif', 'kesempurnaan', 'aturan', 'hukum', 'kartini']",Positif
"['kemarin', 'disahkan', 'terbaik', 'lakukan', 'masyarakat', 'kaum', 'perempuan', 'mendambakan', 'payung', 'hukum', 'dekade', 'silam', 'kartini']",Positif
"['keberhasilan', 'realisasi', 'luput', 'berkat', 'dukungan', 'elemen', 'masyarakat', 'kartini']",Negatif
"['pengesahan', 'tanda', 'peradaban', 'indonesia', 'mencegah', 'bentuk', 'kekerasan', 'seksual', 'darurat', 'kartini']",Positif
"['sikap', 'dinilai', 'konsisten', 'serius', 'memperjuangkan', 'kartini']",Netral
"['netizen', 'mengapresiasi', 'sikap', 'dinilai', 'serius', 'memperjuangkan', 'disahkan', 'undang', 'undang', 'kartini']",Positif
"['masyarakat', 'mengawal', 'implementasi', 'kartini']",Netral
"['mengajak', 'masyarakat', 'berdoa', 'ucapan', 'syukur', 'hasil', 'perjuangan', 'pengesahan', 'kartini']",Positif
"['disetiap', 'sudut', 'hp', 'cctv', 'perilaku', 'ksbe', 'terjerat', 'kejahatan', 'semog', 'hukum', 'keadilan', 'ditegakkan']",Positif
"['pengesahan', 'kemarin', 'pukulan', 'kader', 'organisasi', 'terlarang', 'hti', 'otaknya', 'ditaro', 'didengkul', 'ngarti', 'penghormatan', 'perempuan', 'manusia', 'sibuk', 'ngoceh', 'mengeluh', 'manipulasi', 'cewek', 'pakai', 'ayat']",Negatif
"['aturanaturan', 'turunannya', 'pedoman', 'aparat', 'menghadapi', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual', 'kartini']",Negatif
"['berpesan', 'diterjemahkan', 'aturanaturan', 'pelaksanaan', 'teknis', 'kartini']",Negatif
"['berhasil', 'disahkan', 'kesamaan', 'komitmen', 'pemerintah', 'penanggulangan', 'kekerasan', 'seksual', 'kartini']",Positif
"['terima', 'kasih', 'pemerintah', 'samanya', 'penyusunan', 'kartini']",Positif
"['makota', 'mlgkota', 'ditindaklanjutidihukum', 'sesuai', 'dibikin', 'baliho', 'pengumuman', 'hukuman', 'foto', 'pelaku', 'kejadian', 'perempuan', 'berani', 'mbak']",Positif
"['perilaku', 'tergolong', 'kekerasan', 'seksual', 'berbasis', 'elektronik']",Negatif
"['lawan', 'bui']",Negatif
"['terima', 'kasih', 'berani', 'speak', 'up', 'sah', 'berani', 'pelecehan', 'seksual', 'memalukan', 'diam', 'pns', 'teredukasi', 'sungguh', 'memprihatinkan', 'shame']",Negatif
"['kohati', 'ushuluddin', 'bahas', 'substansi', 'implementasi', 'webinar']",Positif
"['perilaku', 'tergolong', 'kekerasan', 'seksual', 'berbasis', 'elektronik']",Negatif
"['hidupkan', 'keteladanan', 'kartini']",Netral
"['dibalik', 'pengesahan']",Netral
"['diamdiam', 'sah', 'sah', 'tunggu', 'perbaikan', 'kuhp', 'melegitimasi', 'paradigma', 'liberal']",Positif
"['pengesahan', 'undang', 'undang', 'bentuk', 'hadiah', 'perempuan', 'indonesia', 'menjelang', 'kartini']",Positif
"['haru', 'lega', 'rasakan', 'beleid', 'disahkan', 'pengesahan', 'hadiah', 'perempuan', 'indonesia', 'jelang', 'peringatan', 'kartini']",Positif
"['memiliki', 'sensitivitas', 'kepedulian', 'perempuan', 'tergambar', 'menitikkan', 'air', 'mengesahkan']",Positif
"['dinilai', 'berperan', 'pengesahan', 'sobat']",Positif
"['berkoordinasi', 'pemerintah', 'presiden', 'joko', 'widodo', 'jokowi']",Positif
"['hasil', 'komitmen', 'indonesia', 'kekerasan', 'seksual']",Positif
"['kemarin', 'disahkan', 'terbaik', 'lakukan', 'masyarakat', 'kaum', 'perempuan', 'mendambakan', 'payung', 'hukum', 'dekade', 'silam']",Positif
"['pengesahan', 'tanda', 'peradaban', 'indonesia', 'mencegah', 'bentuk', 'kekerasan', 'seksual', 'darurat']",Positif
"['sikap', 'dinilai', 'konsisten', 'serius', 'memperjuangkan']",Netral
"['netizen', 'mengapresiasi', 'sikap', 'dinilai', 'serius', 'memperjuangkan', 'disahkan', 'undang', 'undang']",Positif
"['masyarakat', 'mengawal', 'implementasi']",Netral
"['mengajak', 'masyarakat', 'berdoa', 'ucapan', 'syukur', 'hasil', 'perjuangan', 'pengesahan']",Positif
"['aturanaturan', 'turunannya', 'pedoman', 'aparat', 'menghadapi', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual']",Negatif
"['berpesan', 'diterjemahkan', 'aturanaturan', 'pelaksanaan', 'teknis']",Negatif
"['berhasil', 'disahkan', 'kesamaan', 'komitmen', 'pemerintah', 'penanggulangan', 'kekerasan', 'seksual']",Positif
"['terima', 'kasih', 'pemerintah', 'samanya', 'penyusunan']",Positif
"['korban', 'kekerasan', 'seksual', 'kaum', 'perempuan', 'kalangan', 'lakilaki', 'memperjuangkan', 'berpartisipasipuan']",Positif
"['terwujud', 'upaya', 'elemen', 'bangsa', 'masyarakat', 'sipil', 'menggaungkan', 'menyumbang', 'ide', 'pemikiran']",Negatif
"['mengapresiasi', 'membantu', 'mewujudkan', 'pengesahan', 'tindak', 'pidana', 'kekerasan', 'seksual']",Positif
"['pengesahan', 'undang', 'undang', 'bentuk', 'hadiah', 'perempuan', 'indonesia', 'menjelang', 'kartini']",Positif
"['terima', 'kasih', 'kepemimpinannya', 'mendorong', 'disahkannya']",Positif
"['kartini', 'jaman', 'now', 'pahlawan']",Positif
"['kelompok', 'menolak', 'terima', 'kasih', 'relasi', 'kuasa', 'perkosaanperundungan', 'perkosaan', 'kbutuhan', 'fisik', 'kebutuhan', 'kuasadominansi', 'lemahsubdominan', 'mengaku', 'relijiyes', 'berzina']",Negatif
"['ri', 'payung', 'hukum', 'mbak', 'berupaya', 'memerjuanngkan']",Positif
"['desak', 'pemerintah', 'selesaikan', 'aturan', 'turunan', 'selengkapnya']",Negatif
"['lahirnya', 'terpisahkan']",Netral
"['eggshell', 'skull', 'bri', 'lee', 'australia', 'bagus', 'bgtt', 'menurutku', 'buku', 'diterjemahkan', 'disahkannya']",Positif
"['sah', 'tunggu', 'perbaikan', 'kuhp', 'melegitimasi', 'paradigma', 'liberal']",Positif
"['kirim', 'dm', 'laporkan', 'pakai']",Positif
"['tujuan', 'pengesahan']",Positif
"['ewin', 'saudara', 'laki-laki', 'sex', 'tape', 'ks', 'direkam', 'konsen', 'korban', 'disebar', 'luaskan', 'delik', 'ite', 'mention', 'sex', 'tape', 'membatasi', 'ks', 'sekedar', 'hs', 'konsen', 'ks', 'luas']",Netral
"['wajib', 'vaxx', 'hpv', 'wajib', 'vaxx', 'hiv', 'mengakomodir', 'perilaku', 'suka', 'suka']",Positif
"['dibutuhkan', 'negara', 'korban', 'peduli', 'latar', 'belakangnya', 'teman', 'ana', 'melewati', 'proses', 'hukum', 'menyedihkan', 'menghadapi', 'aparat', 'berperspektif', 'korban']",Negatif
"['kartini', 'nisa', 'permata', 'basti', 'advokat', 'nurma', 'partners', 'materi', 'tindak', 'pidana', 'kekerasan', 'seksual', 'dewi', 'kanti', 'setianingsih', 'komnas', 'perempuan', 'materi', 'penguatan', 'upaya', 'pencegahan', 'penanggulangan', 'bentuk', 'kekerasan', 'perempuan', 'moderator']",Positif
"['desak', 'pemerintah', 'selesaikan', 'aturan', 'turunan']",Negatif
"['tujuan', 'pengesahan']",Positif
"['podcast', 'bicara', 'politik', 'ksbo', 'disolusi']",Negatif
"['perzinaan', 'dibenarkan', 'baca', 'debatkan', 'pks', 'permendikbud', 'bikin', 'pks', 'gagal', 'fokus', 'baca', 'selesai']",Negatif
"['beda', 'konteks', 'konteks', 'kekerasan', 'seksual', 'perpres', 'pks', 'gagal', 'fokus', 'permendikbud', 'demo', 'mahasiswa', 'bikin', 'campur', 'aduk', 'biar', 'rancu', 'pahami', 'isinya']",Negatif
"['gubernur', 'khofifah', 'berharap', 'sebatas', 'euforia', 'terpenting', 'implementasi', 'aturan', 'main', 'lapangan']",Positif
"['podcast', 'bicara', 'politik', 'ksbo', 'disolusi']",Negatif
"['podcast', 'bicara', 'politik', 'ksbo', 'disolusi']",Negatif
"['sah', 'tunggu', 'perbaikan', 'kuhp', 'melegitimasi', 'paradigma', 'liberal', 'serbaserbi', 'mmc']",Positif
"['korban', 'kekerasan', 'seksual', 'kaum', 'perempuan', 'kalangan', 'lakilaki', 'memperjuangkan', 'berpartisipasipuan', 'kartini']",Positif
"['berkalikali', 'audiensi', 'perwakilan', 'organisasi', 'masyarakat', 'pakar', 'perguruan', 'mahasiswa', 'pegiat', 'media', 'sosial', 'perwakilan', 'masyarakat', 'lintas', 'profesi', 'concern', 'kartini']",Positif
"['penghargaan', 'aktivis', 'akademisi', 'tokoh', 'lintas', 'keilmuan', 'bersumbangsih', 'substansi', 'konstruktif', 'mewakili', 'kepentingan', 'kartini']",Positif
"['podcast', 'bicara', 'politik', 'ksbo', 'disolusi', 'sekularismesuburkanzina', 'ambiguitasdemokrasi', 'islamlarangzina']",Negatif
"['terwujud', 'upaya', 'elemen', 'bangsa', 'masyarakat', 'sipil', 'menggaungkan', 'menyumbang', 'ide', 'pemikiran', 'kartini']",Negatif
"['podcast', 'bicara', 'politik', 'ksbo', 'disolusi', 'sekularismesuburkanzina', 'ambiguitasdemokrasi', 'islamlarangzina']",Negatif
"['mengapresiasi', 'membantu', 'mewujudkan', 'pengesahan', 'tindak', 'pidana', 'kekerasan', 'seksual', 'kartini']",Positif
"['tujuan', 'pengesahan']",Positif
"['tujuan', 'pengesahan']",Positif
"['podcast', 'bicara', 'politik', 'ksbo', 'disolusi']",Negatif
"['podcast', 'bicara', 'politik', 'ksbo', 'disolusi']",Negatif
"['sah', 'tunggu', 'perbaikan', 'kuhp', 'melegitimasi', 'paradigma', 'liberal', 'serbaserbi', 'mmc']",Positif
"['hadiah', 'kartini', 'perempuanindonesia']",Positif
"['wamenhumkam', 'alasan', 'perubahan', 'nama', 'pks']",Positif
"['dimana', 'gubernur', 'khofifah', 'konstruksi', 'substansi', 'memuat', 'politik', 'hukum', 'strategis']",Netral
"['narrow', 'minded', 'gender', 'spesific', 'sayangnya', 'pasal', 'berkaitan', 'perkosaan', 'ditarik', 'takut', 'overlap', 'kuhp', 'dirancang', 'selagi', 'nunggu', 'kuhp', 'disahkan', 'pasal', 'problematik', 'pakai', 'kuhp']",Negatif
"['cowok', 'diperkosa', 'diregulasi', 'hukum', 'pandangpandang', 'gender', 'memperjelas', 'definisi', 'kekerasan', 'seksual', 'undang', 'undangnya', 'terbatas', 'gender']",Positif
"['gubernur', 'khofifah', 'kado', 'terindah', 'kartini']",Positif
"['ri', 'penghargaan', 'elemen', 'perempuan', 'pengesahan', 'tindak', 'pidana', 'kekerasan', 'seksual', 'kartini']",Positif
"['pengesahan', 'undang', 'undang', 'bentuk', 'hadiah', 'perempuan', 'indonesia', 'menjelang', 'kartini', 'kartini']",Positif
"['ri', 'penghargaan', 'elemen', 'perempuan', 'pengesahan', 'tindak', 'pidana', 'kekerasan', 'seksual', 'kartini']",Positif
"['serap', 'masukan', 'implementasi']",Netral
"['govern', 'kebal', 'didemo', 'buktinya', 'kebijakannya', 'rakyat', 'menghapuskan', 'kekerasan', 'seksual']",Netral
"['disahkan', 'kritik', 'aktivis', 'gerakan', 'islam']",Positif
"['pengikutnya', 'golongan', 'penolak', 'know']",Negatif
"['emang', 'orgnya', 'aduin', 'pakai']",Netral
"['dipersembahkan', 'perempuan', 'indonesia', 'com']",Netral
"['kartini', 'momentum', 'percepatan', 'implementasi']",Positif
"['barusan', 'denger', 'ustad', 'ceramah', 'anak', 'lahir', 'diluar', 'nikah', 'akta', 'kelahiran', 'berani', 'zina', 'beliau', 'membicarakan', 'produk', 'komunis', 'tibatiba', 'ceramah', 'berenti', 'komplain']",Negatif
"['hadiah', 'dihari', 'kartini', 'perempuanindonesia']",Positif
"['produk', 'sidang', 'iv', 'legislasi', 'sekedar', 'kuantitas', 'kualitas', 'com']",Positif
"['susah', 'disetujui', 'kemarinkemarin', 'salah', 'satunya', 'orangorang', 'setuju', 'percaya', 'perempuan', 'bohong', 'memanfaatkan', 'jerat', 'mananya', 'percaya', 'cewek', 'bohong']",Negatif
"['mengungkap', 'berhasil', 'mengesahkan', 'digagas', 'dekade']",Positif
"['pembina', 'fraksi', 'pdip', 'menginstruksikan', 'komponen', 'partai', 'mengerahkan', 'sumberdaya', 'mengegolkan']",Netral
"['perempuan', 'lapisan', 'masyarakat', 'aktivis', 'perempuan', 'berterima', 'kasih', 'total', 'tuntas', 'menggolkan']",Positif
"['publik', 'mbak', 'menitikkan', 'air', 'perjuangan', 'mengawal']",Positif
"['disahkannya', 'memiliki', 'posisi', 'membela', 'kepentingan', 'kaum', 'perempuan', 'kerap', 'stereotip', 'negatif', 'beragam', 'kekerasan', 'seksual']",Positif
"['pantes', 'pks', 'menolak', 'pengesahan']",Negatif
"['mengungkap', 'berhasil', 'mengesahkan', 'digagas', 'dekade']",Positif
"['pembina', 'fraksi', 'pdip', 'menginstruksikan', 'komponen', 'partai', 'mengerahkan', 'sumberdaya', 'mengegolkan']",Netral
"['publik', 'mbak', 'menitikkan', 'air', 'perjuangan', 'mengawal']",Positif
"['hasil', 'komitmen', 'indonesia', 'kekerasan', 'seksual', 'pahlawan']",Positif
"['kemarin', 'disahkan', 'terbaik', 'lakukan', 'masyarakat', 'kaum', 'perempuan', 'mendambakan', 'payung', 'hukum', 'dekade', 'silam', 'pahlawan']",Positif
"['pengamat', 'politik', 'lingkar', 'studi', 'politik', 'indonesia', 'lspi', 'indra', 'setiadi', 'menilai', 'mengambil', 'simpati', 'netizen', 'perempuan', 'dunia', 'maya', 'pahlawan']",Negatif
"['nama', 'ri', 'trend', 'media', 'sosial', 'twitter', 'pahlawan']",Positif
"['aturanaturan', 'turunannya', 'pedoman', 'aparat', 'menghadapi', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual', 'pahlawan']",Positif
"['korban', 'kekerasan', 'seksual', 'kaum', 'perempuan', 'kalangan', 'lakilaki', 'memperjuangkan', 'berpartisipasipuan', 'pahlawan']",Positif
"['berkalikali', 'audiensi', 'perwakilan', 'organisasi', 'masyarakat', 'pakar', 'perguruan', 'mahasiswa', 'pegiat', 'media', 'sosial', 'perwakilan', 'masyarakat', 'lintas', 'profesi', 'concern', 'pahlawan']",Positif
"['terwujud', 'upaya', 'elemen', 'bangsa', 'masyarakat', 'sipil', 'menggaungkan', 'menyumbang', 'ide', 'pemikiran', 'pahlawan']",Negatif
"['mengapresiasi', 'membantu', 'mewujudkan', 'pengesahan', 'tindak', 'pidana', 'kekerasan', 'seksual', 'pahlawan']",Positif
"['ri', 'memimpin', 'rapat', 'paripurna', 'pengambilan', 'keputusan', 'tindak', 'pidana', 'kekerasan', 'seksual', 'pahlawan']",Positif
"['tindak', 'lanjuti', 'cek', 'kebenarannya', 'alasanalasannya', 'pahlawan']",Netral
"['semoga', 'semangat', 'persatuan', 'perjuangan', 'bangsa', 'tumbuhkan', 'turunkan', 'anak', 'cucu', 'menghadapi', 'tantangan', 'kedepan', 'pahlawan']",Positif
"['dukungan', 'pemerintah', 'pusat', 'pemerintah', 'daerah', 'dinas', 'terkait', 'generasi', 'penerus', 'bangsa', 'patah', 'arang', 'berjuang', 'mewujudkan', 'citacita', 'pahlawan']",Positif
"['menatap', 'generasi', 'emas', 'isapan', 'jempol', 'pahlawan']",Positif
"['kenaikan', 'harga', 'energi', 'dihindari', 'pemerintah', 'menstabilkan', 'hargaharga', 'kebutuhan', 'pokok', 'stabil', 'pahlawan']",Positif
"['kenaikan', 'signifikan', 'berimbas', 'meningkatnya', 'tekanan', 'inflasi', 'domestik', 'tercermin', 'kenaikan', 'harga', 'barangbarang', 'strategis', 'negeri', 'pahlawan']",Positif
"['kondisi', 'global', 'akibat', 'perang', 'rusiaukraina', 'mendorong', 'peningkatan', 'komoditas', 'energi', 'pangan', 'pahlawan']",Negatif
"['ri', 'pemerintah', 'mengantisipasi', 'peningkatan', 'risiko', 'ekonomi', 'global', 'imbas', 'perang', 'rusiaukraina', 'pahlawan']",Negatif
"['ri', 'merespon', 'wacana', 'kenaikan', 'pertalite', 'solar', 'gas', 'lpg', 'kilogram', 'pahlawan']",Netral
"['bbm', 'elpiji', 'listrik', 'terancam', 'pemerintah', 'perhatikan', 'kondisi', 'rakyat', 'ambil', 'kebijakan', 'pahlawan']",Positif
"['rumah', 'perempuan', 'anak', 'rpa', 'rahmayanti', 'mengapresiasi', 'mengesahkan', 'rancangan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'pahlawan']",Positif
"['terima', 'kasih', 'bu', 'terima', 'kasih', 'wamen', 'terima', 'kasih', 'bu', 'stop', 'kekerasan', 'seksual', 'teriakan', 'menggema', 'pahlawan']",Positif
"['ri', 'penghargaan', 'elemen', 'perempuan', 'pengesahan', 'tindak', 'pidana', 'kekerasan', 'seksual', 'pahlawan']",Positif
"['citacita', 'membangun', 'bangsa', 'berperan', 'bangsa', 'pahlawan']",Positif
"['ri', 'penghargaan', 'elemen', 'perempuan', 'pengesahan', 'tindak', 'pidana', 'kekerasan', 'seksual', 'pahlawan']",Positif
"['pemerintah', 'cermat', 'bijaksana', 'merencakan', 'kenaikan', 'harga', 'energi', 'pahlawan']",Positif
"['pengesahan', 'elemen', 'perempuan', 'penghargaan', 'sebesarbesarnya', 'ri', 'pahlawan']",Positif
"['pendekatan', 'politikus', 'pdip', 'nahdliyah', 'dianggap', 'merawat', 'kesinambungan', 'pahlawan']",Positif
"['pemerintah', 'menjaga', 'daya', 'beli', 'masyarakat', 'bantuan', 'sosial', 'masyarakat', 'pahlawan']",Positif
"['menilai', 'reses', 'momentum', 'wakil', 'rakyat', 'memonitor', 'stok', 'stabilitas', 'harga', 'sembilan', 'bahan', 'pokok', 'pahlawan']",Positif
"['anggota', 'dewan', 'memanfaatkan', 'reses', 'april', 'mei', 'menyerap', 'aspirasi', 'rakyat', 'daerah', 'pemilihannya', 'masingmasing', 'pahlawan']",Negatif
"['ri', 'pemerintah', 'bergerak', 'cepat', 'pelaksanaan', 'ibadah', 'haji', 'pahlawan']",Positif
"['pemerintah', 'bergerak', 'cepat', 'memaksimalkan', 'diplomasi', 'indonesia', 'kuota', 'maksimal', 'pahlawan']",Netral
"['pemerintah', 'bergerak', 'cepat', 'memaksimalkan', 'diplomasi', 'indonesia', 'kuota', 'maksimal', 'pahlawan']",Netral
"['terpenuhinya', 'ketersediaan', 'air', 'minum', 'jamaah', 'menghadapi', 'badai', 'panas', 'tanah', 'suci', 'pahlawan']",Netral
"['indonesia', 'kuota', 'tambahan', 'sisa', 'kuota', 'haji', 'negara', 'terserap', 'pahlawan']",Positif
"['dibukanya', 'kuota', 'haji', 'mencapai', 'juta', 'jemaah', 'disambut', 'dipersiapkan', 'mungkinpuan', 'pahlawan']",Positif
"['mari', 'jalani', 'ramadhan', 'mulia', 'penuh', 'keberkahan', 'aktivitas', 'positif', 'produktif', 'menyongsong', 'indonesia', 'baikpuan', 'pahlawan']",Positif
"['salah', 'berkah', 'puasa', 'berkah', 'dikaruniakan', 'tuhan', 'yme', 'suci', 'ramadan', 'dirasakan', 'karno', 'selamat', 'upaya', 'pembunuhan', 'pahlawan']",Positif
"['upaya', 'pembunuhan', 'meninggalkan', 'bekas', 'lubang', 'dinding', 'ruang', 'makan', 'istana', 'pahlawan']",Negatif
"['menceritakan', 'presiden', 'ri', 'soekarno', 'memimpin', 'sidang', 'dewan', 'pertimbangan', 'agung', 'dpa', 'pahlawan']",Positif
"['ri', 'bercerita', 'kakeknya', 'presiden', 'ri', 'soekarno', 'lolos', 'upaya', 'pembunuhan', 'ramadhan', 'pahlawan']",Netral
"['mengajak', 'perempuan', 'indonesia', 'semangat', 'pahlawan']",Positif
"['pengesahan', 'undang', 'undang', 'hadiah', 'perempuan', 'indonesia', 'menjelang', 'diperingatinya', 'kartini', 'pahlawan']",Positif
"['pengesahan', 'hadiah', 'perempuan', 'indonesia', 'kesempatan', 'meneteskan', 'air', 'pahlawan']",Positif
"['kehadiran', 'undang', 'undang', 'pedoman', 'aparat', 'menghadapi', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksualpuan', 'pahlawan']",Positif
"['mengungkap', 'berhasil', 'mengesahkan', 'digagas', 'dekade', 'pahlawan']",Positif
